"PFE","UNH","JNJ","AZN","SYK","CVS","LLY","Dates","date"
31.771313,297.772614,52.898666,200.160477,55.950329,139.803574,148.574112,"2020-09-18",2020-09-18
31.242222,289.236389,52.392635,196.795044,55.292862,135.980042,145.692612,"2020-09-21",2020-09-21
31.441715,284.470367,51.952206,197.241135,54.607212,135.145966,144.420547,"2020-09-22",2020-09-22
31.224878,282.420929,52.158363,196.3004,53.912182,135.361496,144.37236,"2020-09-23",2020-09-23
31.016706,282.923615,50.762104,192.964081,53.264103,135.577042,143.408646,"2020-09-24",2020-09-24
31.268242,292.436218,52.017807,198.831757,53.83704,136.504822,144.805984,"2020-09-25",2020-09-25
31.563143,293.141968,51.305614,201.004242,54.419369,137.863693,142.724426,"2020-09-28",2020-09-28
31.37233,294.031342,51.642971,199.12233,54.043674,137.816833,140.951218,"2020-09-29",2020-09-29
31.832024,301.397858,51.352467,202.65274,54.851418,139.522461,142.647308,"2020-09-30",2020-09-30
31.545797,302.654633,50.883919,202.944504,54.325447,138.060486,139.052673,"2020-10-01",2020-10-01
31.55447,301.600861,50.808964,202.584671,54.316055,137.04837,139.939316,"2020-10-02",2020-10-02
31.875391,307.565552,51.061974,208.186615,55.368,138.913269,141.307785,"2020-10-05",2020-10-05
31.37233,303.988708,50.331047,204.811813,54.69175,137.067108,138.898529,"2020-10-06",2020-10-06
31.632528,312.418579,50.162361,211.434952,55.809437,138.585312,143.553207,"2020-10-07",2020-10-07
31.996824,311.683838,50.687138,213.078598,56.795647,139.531784,147.928391,"2020-10-08",2020-10-08
31.910086,316.933228,51.2775,216.813232,55.790657,141.481079,151.18573,"2020-10-09",2020-10-09
31.93611,318.99231,51.7929,219.439148,56.091217,142.296371,148.882492,"2020-10-12",2020-10-12
32.005497,320.394135,51.052601,213.963654,55.527672,139.035095,144.632553,"2020-10-13",2020-10-13
31.970808,311.142487,49.843754,215.150146,54.954731,138.791473,143.071365,"2020-10-14",2020-10-14
31.701921,313.772034,49.244015,216.229706,55.715523,137.93866,141.452316,"2020-10-15",2020-10-15
32.916218,318.924713,49.693817,217.902512,55.969112,138.791473,140.816269,"2020-10-16",2020-10-16
32.786118,313.433685,49.140938,214.829208,55.208332,135.249054,137.61676,"2020-10-19",2020-10-19
32.517239,312.650635,48.90667,214.741684,55.818832,135.464569,138.378098,"2020-10-20",2020-10-20
32.161621,312.051208,48.325672,214.838913,56.102997,134.88356,136.180893,"2020-10-21",2020-10-21
32.465195,314.893402,48.691139,218.476303,56.339806,135.961288,136.508545,"2020-10-22",2020-10-22
33.115711,319.60144,48.728622,215.811462,57.069149,136.111221,137.212051,"2020-10-23",2020-10-23
32.890202,312.312256,49.731304,208.847961,56.415577,134.921051,136.556717,"2020-10-26",2020-10-26
32.465195,309.847137,49.178425,207.603088,55.080009,134.152573,127.112419,"2020-10-27",2020-10-27
30.747829,297.753265,47.772793,199.326569,53.58342,129.663666,126.543839,"2020-10-28",2020-10-28
30.600378,293.577026,47.857128,199.754486,52.977215,128.5672,127.738823,"2020-10-29",2020-10-29
30.773851,294.988464,47.004375,196.467224,53.128765,128.492233,125.724693,"2020-10-30",2020-10-30
31.424364,301.716888,47.435436,197.216125,55.013714,129.9729,126.852249,"2020-11-02",2020-11-02
31.389668,310.659149,48.447495,202.545761,56.311378,129.794861,126.225838,"2020-11-03",2020-11-03
32.37846,342.764313,51.57737,202.030304,57.182808,130.638275,143.196625,"2020-11-04",2020-11-04
31.887741,342.609619,51.689823,204.821564,58.1679,130.975662,140.238083,"2020-11-05",2020-11-05
31.896505,335.900513,52.027172,207.583633,61.521004,133.309143,137.55899,"2020-11-06",2020-11-06
34.350086,338.355957,50.649654,227.919907,63.964813,136.898422,137.163849,"2020-11-09",2020-11-09
33.894421,341.923279,53.011116,224.243622,66.522247,138.960159,141.240311,"2020-11-10",2020-11-10
33.736691,339.99942,54.3699,219.059875,65.840271,138.510315,139.505646,"2020-11-11",2020-11-11
32.904228,342.619232,53.264133,219.040421,65.726593,138.978882,136.609375,"2020-11-12",2020-11-12
33.841843,343.837311,53.770161,225.576035,67.25161,140.478317,137.917068,"2020-11-13",2020-11-13
32.711445,344.949097,52.74873,229.310669,69.591194,141.368637,136.183151,"2020-11-16",2020-11-16
33.286427,340.386139,51.502403,225.089737,63.59539,139.962906,136.774048,"2020-11-17",2020-11-17
33.545029,333.048645,50.59343,225.400955,62.847099,138.10733,135.776352,"2020-11-18",2020-11-18
33.424965,325.788452,50.630909,227.161285,62.572403,137.89183,138.91478,"2020-11-19",2020-11-19
33.895992,323.565033,51.821014,226.470764,62.884987,137.160797,140.929565,"2020-11-20",2020-11-20
33.729752,323.913025,51.258762,226.616623,63.254398,135.764175,138.885696,"2020-11-23",2020-11-23
33.803635,324.831451,50.199848,233.71637,64.817291,135.764175,140.358063,"2020-11-24",2020-11-24
33.738987,322.105225,49.290871,227.30719,64.059525,135.584915,140.212769,"2020-11-25",2020-11-25
34.385502,326.697235,49.300243,226.42215,64.28685,135.886902,142.818436,"2020-11-27",2020-11-27
35.382988,325.150421,49.609486,226.995972,64.211075,136.528595,141.084534,"2020-11-30",2020-11-30
36.398952,329.839111,49.646969,224.661819,63.974281,139.142502,140.997375,"2020-12-01",2020-12-01
37.682743,335.997162,50.031174,227.832352,65.953926,139.79364,140.609894,"2020-12-02",2020-12-02
37.026993,337.079926,49.459549,228.338104,68.691353,140.605164,139.592834,"2020-12-03",2020-12-03
37.257896,339.466614,50.359161,233.016098,70.566811,141.803619,143.796783,"2020-12-04",2020-12-04
38.098358,337.49707,50.846439,230.302658,69.742752,140.576874,142.799088,"2020-12-07",2020-12-07
39.308281,337.49707,51.2775,228.989685,69.960609,143.011505,144.620132,"2020-12-08",2020-12-08
38.652519,334.149872,50.640285,229.456543,69.648048,144.474197,153.04744,"2020-12-09",2020-12-09
38.541691,329.531677,50.499718,228.678513,68.39772,143.672089,155.9534,"2020-12-10",2020-12-10
37.978291,327.028503,50.855812,225.828888,67.800987,144.332611,155.023499,"2020-12-11",2020-12-11
36.214226,326.116516,46.882557,224.613174,66.039177,140.671265,152.960281,"2020-12-14",2020-12-14
35.752426,329.551086,47.632233,227.637863,66.200211,142.086731,162.18187,"2020-12-15",2020-12-15
34.948906,329.230896,47.725937,228.678513,65.660294,141.237442,166.657043,"2020-12-16",2020-12-16
35.124378,331.491547,47.594746,231.566986,65.916031,144.964859,167.218872,"2020-12-17",2020-12-17
34.801121,328.299469,47.051228,233.414871,65.878159,145.804749,166.02742,"2020-12-18",2020-12-18
34.524048,326.068024,46.554577,228.415894,65.082497,144.398697,163.489532,"2020-12-21",2020-12-21
33.932941,325.029938,45.664337,228.834106,63.671181,144.115585,161.494125,"2020-12-22",2020-12-22
34.57946,327.53302,45.701824,229.845566,64.419464,143.379547,160.292984,"2020-12-23",2020-12-23
34.422451,330.637665,45.467552,230.555527,64.381577,143.879654,161.435989,"2020-12-24",2020-12-24
34.006828,335.643982,46.273445,231.994904,64.485764,144.559097,161.281006,"2020-12-28",2020-12-28
34.219257,337.002319,46.760735,234.241547,64.315277,145.455597,161.358505,"2020-12-29",2020-12-29
33.932941,334.712585,47.023117,236.035751,64.173195,147.25798,161.775024,"2020-12-30",2020-12-30
33.997597,340.233063,46.845074,238.941589,64.69416,148.513062,163.547653,"2020-12-31",2020-12-31
33.997597,339.088257,47.341728,233.071411,66.294922,147.682632,160.312363,"2021-01-04",2021-01-04
34.348553,334.528198,47.510406,233.69548,66.74012,149.418961,161.106644,"2021-01-05",2021-01-05
34.053013,348.567169,47.707191,236.416031,68.729248,150.825012,159.169357,"2021-01-06",2021-01-06
34.228497,354.155579,47.032486,237.654449,70.083748,151.33461,160.632019,"2021-01-07",2021-01-07
34.293148,352.564453,47.660339,237.595917,70.907822,151.023163,161.193832,"2021-01-08",2021-01-08
34.884251,350.003082,47.379215,235.830978,72.05394,150.39093,180.111633,"2021-01-11",2021-01-11
34.339325,346.723785,47.126202,233.256699,72.233902,149.220795,173.195465,"2021-01-12",2021-01-12
34.043777,344.463226,47.679085,237.147385,70.964653,148.994324,179.685455,"2021-01-13",2021-01-13
33.942177,340.087555,48.063286,236.104019,71.087784,151.598785,180.83815,"2021-01-14",2021-01-14
33.895992,340.834595,48.110142,235.967514,72.233902,151.268524,184.790253,"2021-01-15",2021-01-15
33.923706,341.69812,49.262764,236.045517,71.419304,153.60881,192.258591,"2021-01-19",2021-01-19
33.711277,340.388275,48.953526,239.107361,71.277237,153.231339,194.951447,"2021-01-20",2021-01-20
33.692802,344.424377,49.244015,237.537415,70.638359,152.61795,196.007294,"2021-01-21",2021-01-21
33.757458,337.19632,49.899982,233.958771,70.676506,154.335434,199.678497,"2021-01-22",2021-01-22
34.431683,337.448547,50.612164,233.588211,69.808769,156.628494,205.693832,"2021-01-25",2021-01-25
34.459393,332.88858,51.015118,232.076797,70.781403,160.874954,206.052231,"2021-01-26",2021-01-26
33.471153,323.070068,48.822327,225.007233,69.055473,158.421448,201.06369,"2021-01-27",2021-01-27
33.480476,328.076355,48.766106,224.275879,69.236656,159.629333,203.533722,"2021-01-28",2021-01-28
33.51783,323.642456,47.416698,215.509628,68.321243,153.939087,201.451096,"2021-01-29",2021-01-29
33.424461,324.049957,47.229282,220.902008,68.140076,153.542755,196.772491,"2021-02-01",2021-02-01
32.668209,328.629395,46.910675,229.278229,68.492882,152.164963,191.367416,"2021-02-02",2021-02-02
32.52816,327.824158,46.854446,228.127609,69.837387,151.45726,190.786255,"2021-02-03",2021-02-03
32.574844,319.50943,47.191795,231.179703,69.608536,152.863312,195.30014,"2021-02-04",2021-02-04
32.602852,314.842712,46.601429,232.837402,68.82663,155.184692,195.44545,"2021-02-05",2021-02-05
32.509495,314.677734,46.910675,236.416031,69.58947,155.628235,199.320084,"2021-02-08",2021-02-08
32.64954,319.810211,47.238644,236.123505,70.07576,156.902176,195.387344,"2021-02-09",2021-02-09
32.434799,323.467865,46.826336,236.981613,70.399979,157.411758,197.983322,"2021-02-10",2021-02-10
32.14537,323.147736,46.938782,239.234116,70.180664,156.70401,197.049545,"2021-02-11",2021-02-11
32.416126,318.461578,48.438122,241.974197,70.762321,157.194717,201.630951,"2021-02-12",2021-02-12
32.388115,314.949432,47.688454,241.691437,67.253281,155.769791,200.142715,"2021-02-16",2021-02-16
32.574844,317.12265,48.213223,240.433502,69.332001,156.326553,200.823639,"2021-02-17",2021-02-17
32.266747,318.626495,48.260075,239.058609,68.197289,156.402054,195.62941,"2021-02-18",2021-02-18
32.154709,314.910614,47.407326,236.065018,67.148399,153.797501,195.434875,"2021-02-19",2021-02-19
31.986649,317.879425,47.388584,237.098633,67.205612,153.70256,195.201385,"2021-02-22",2021-02-22
31.65987,319.693756,46.207855,240.423767,66.404633,152.344711,196.952271,"2021-02-23",2021-02-23
31.510496,322.313324,46.948151,242.627518,67.129333,154.386276,198.936584,"2021-02-24",2021-02-24
31.575846,319.072784,46.718903,239.663162,66.109032,154.547653,198.255676,"2021-02-25",2021-02-25
31.26774,322.323059,46.21265,236.650085,64.96479,150.464645,199.296478,"2021-02-26",2021-02-26
31.454472,324.680634,45.935638,239.692444,66.061356,151.28125,200.833344,"2021-03-01",2021-03-01
31.286417,324.670959,45.591766,239.282883,65.73716,150.996384,198.566971,"2021-03-02",2021-03-02
32.108028,322.953674,45.047302,236.835373,65.822968,148.337662,196.485382,"2021-03-03",2021-03-03
31.930628,323.865631,45.114166,229.931564,65.956467,145.346619,195.065247,"2021-03-04",2021-03-04
32.108028,336.759735,45.906986,234.056274,67.348625,148.223724,201.271042,"2021-03-05",2021-03-05
32.070675,339.738312,46.031155,230.126572,68.39753,149.458115,201.378052,"2021-03-08",2021-03-08
32.164043,341.494324,47.062778,231.267471,67.920761,149.742996,200.48317,"2021-03-09",2021-03-09
32.612186,339.185242,47.57859,234.105057,69.322472,151.119797,199.841187,"2021-03-10",2021-03-10
32.406784,342.581055,46.489651,233.305435,68.988724,151.110321,199.607773,"2021-03-11",2021-03-11
32.621525,346.641083,46.250851,234.768112,70.485786,151.547119,202.399414,"2021-03-12",2021-03-12
33.060345,344.557526,46.585175,235.245911,71.487022,152.32576,183.995926,"2021-03-15",2021-03-15
33.452477,345.258575,47.807835,232.106049,71.582375,153.227829,185.6884,"2021-03-16",2021-03-16
33.415131,342.902283,47.826939,230.302094,70.571609,152.658096,181.632233,"2021-03-17",2021-03-17
33.396454,352.512238,47.120094,225.114502,71.019775,152.373199,178.908691,"2021-03-18",2021-03-18
33.172382,355.94931,47.005463,224.275879,69.780167,151.964905,179.258865,"2021-03-19",2021-03-19
33.611195,357.195557,48.906319,226.304153,70.056702,152.401718,180.766541,"2021-03-22",2021-03-22
33.01366,358.792389,47.186951,223.720093,68.559639,152.259277,178.665512,"2021-03-23",2021-03-23
33.247074,360.837036,46.604282,227.991089,69.808769,153.740585,175.251358,"2021-03-24",2021-03-24
33.303082,361.314117,47.473511,229.483002,70.628822,153.797516,178.091629,"2021-03-25",2021-03-25
33.844601,366.562164,48.371403,234.982651,72.431007,156.60817,180.251053,"2021-03-26",2021-03-26
34.190048,369.074188,48.533787,236.006531,72.755219,157.66217,181.252884,"2021-03-29",2021-03-29
33.713894,363.719086,47.731422,237.668533,72.545448,156.684143,180.435837,"2021-03-30",2021-03-30
33.825935,362.268372,47.492619,238.137817,71.73494,156.057449,181.719803,"2021-03-31",2021-03-31
33.891285,357.400085,47.311131,237.521866,70.848145,154.614151,180.182922,"2021-04-01",2021-04-01
33.872612,360.428101,47.311131,242.928284,71.553749,155.183868,179.842468,"2021-04-05",2021-04-05
33.657871,354.771149,47.015015,242.840332,71.153259,155.145874,177.80954,"2021-04-06",2021-04-06
33.527164,356.007721,46.250851,241.911545,71.029312,155.354767,177.342651,"2021-04-07",2021-04-07
33.573841,355.277466,47.282471,244.287247,70.361824,154.747101,177.624695,"2021-04-08",2021-04-08
34.171375,366.386871,47.702759,247.660187,70.628822,153.113846,179.453415,"2021-04-09",2021-04-09
34.516834,366.367401,47.206055,246.203491,71.000702,153.484177,176.856323,"2021-04-12",2021-04-12
34.694218,364.634308,46.986359,247.904587,70.581139,151.433182,177.546906,"2021-04-13",2021-04-13
34.703556,365.734558,47.607243,246.653168,71.591888,151.850967,178.004089,"2021-04-14",2021-04-14
35.105019,379.735748,48.552895,251.111328,72.259377,152.297256,180.844345,"2021-04-15",2021-04-15
36.010658,380.709381,48.466927,251.385086,72.354721,154.053925,184.083466,"2021-04-16",2021-04-16
36.346775,379.570221,49.317051,251.013519,72.230774,154.481216,184.462814,"2021-04-19",2021-04-19
36.440136,386.083954,49.928383,252.656006,72.383339,158.079971,185.406342,"2021-04-20",2021-04-20
36.906952,388.303925,50.730751,257.994019,73.136627,158.184418,185.737045,"2021-04-21",2021-04-21
36.076012,386.093719,50.348671,258.267822,73.117439,156.845566,181.943527,"2021-04-22",2021-04-22
36.094685,389.764374,49.918827,261.034515,72.992676,157.168427,183.567947,"2021-04-23",2021-04-23
36.113354,385.431641,50.023899,259.352905,72.704727,155.83905,182.108871,"2021-04-26",2021-04-26
35.898617,384.107422,50.023899,259.108551,72.090454,154.946472,177.235657,"2021-04-27",2021-04-27
36.234734,384.195038,49.746891,253.780319,72.368797,153.807022,175.620987,"2021-04-28",2021-04-28
36.03867,390.97171,49.068699,257.544281,73.299797,155.915009,177.225937,"2021-04-29",2021-04-29
36.08535,388.294159,50.692539,256.762177,73.328606,154.51918,177.78038,"2021-04-30",2021-04-30
37.187054,395.207092,51.294323,257.22171,74.566742,156.874039,180.844345,"2021-05-03",2021-05-03
37.299091,400.503815,50.558815,249.879456,77.858841,159.304886,183.062134,"2021-05-04",2021-05-04
37.31776,401.63324,51.246563,247.415771,79.701645,158.640198,187.546265,"2021-05-05",2021-05-05
36.950047,404.038177,51.084175,248.452103,80.335129,159.276428,188.596771,"2021-05-06",2021-05-06
37.31776,406.647583,51.399395,249.087555,81.688438,159.998062,190.085022,"2021-05-07",2021-05-07
37.581753,409.802185,51.943855,250.260757,82.398697,161.678741,189.443024,"2021-05-10",2021-05-10
37.100906,400.85434,51.676403,245.880844,80.978195,160.358871,189.433319,"2021-05-11",2021-05-11
37.421471,394.691101,52.058475,239.291428,80.027992,159.713181,187.925613,"2021-05-12",2021-05-12
37.808037,397.797058,52.583839,242.312408,80.882202,161.384384,190.456055,"2021-05-13",2021-05-13
37.732613,399.004364,52.736671,247.298462,80.939804,161.631256,191.696823,"2021-05-14",2021-05-14
37.817467,397.865234,53.376663,246.223053,81.160545,161.792694,191.032471,"2021-05-17",2021-05-17
37.760899,399.569092,53.481731,247.190903,85.047729,161.84967,190.153198,"2021-05-18",2021-05-18
37.553478,398.71228,53.816051,246.61409,85.623611,161.498322,191.98996,"2021-05-19",2021-05-19
37.826889,397.874939,54.866772,248.667175,85.489243,162.438385,194.940475,"2021-05-20",2021-05-20
37.666615,400.786194,54.828564,249.938141,86.199486,162.333923,195.28241,"2021-05-21",2021-05-21
37.534618,400.124115,54.895428,251.404602,86.103508,162.954987,196.39621,"2021-05-24",2021-05-24
37.08205,402.168793,54.360516,251.052658,85.134117,162.505905,194.637589,"2021-05-25",2021-05-25
36.695484,402.324524,54.007092,246.790085,83.809593,161.540878,196.366898,"2021-05-26",2021-05-26
36.440914,401.827972,54.341412,248.823578,82.945778,161.29245,194.618073,"2021-05-27",2021-05-27
36.516342,401.068512,54.226788,249.566635,82.964981,161.712891,195.14566,"2021-05-28",2021-05-28
36.299492,396.005554,53.73008,250.074982,82.417877,158.158524,193.856003,"2021-06-01",2021-06-01
36.572914,395.158447,53.5868,245.118271,82.533058,158.798691,194.549667,"2021-06-02",2021-06-02
36.74263,397.21286,53.73008,244.121063,83.560036,158.645813,198.037567,"2021-06-03",2021-06-03
36.912338,394.953979,54.255444,246.203491,82.993767,158.578934,197.373199,"2021-06-04",2021-06-04
36.761482,389.705933,53.873367,243.96463,82.859398,157.499252,217.401657,"2021-06-07",2021-06-07
36.629478,391.156708,53.787395,244.160187,82.360291,156.113831,215.62352,"2021-06-08",2021-06-08
37.534618,390.5336,55.019608,247.474426,81.534866,158.215851,220.80162,"2021-06-09",2021-06-09
38.354889,390.913269,56.204052,250.925583,82.062767,159.639511,228.168167,"2021-06-10",2021-06-10
37.855183,387.408112,56.137188,250.074982,82.033966,157.613922,218.935577,"2021-06-11",2021-06-11
37.364902,388.644714,56.12764,249.977234,81.218132,158.005661,220.899338,"2021-06-14",2021-06-14
37.32719,389.735168,56.204052,250.945084,81.966789,157.164856,218.378647,"2021-06-15",2021-06-15
37.053761,386.784973,55.79332,250.671371,81.333305,157.107513,215.682129,"2021-06-16",2021-06-16
37.223469,386.882385,55.736008,253.750961,80.843819,157.862335,217.098831,"2021-06-17",2021-06-17
36.591774,380.501099,55.755112,249.214661,79.087387,154.766617,213.522995,"2021-06-18",2021-06-18
37.166904,389.00293,55.697803,253.926956,80.642258,156.543808,217.548203,"2021-06-21",2021-06-21
37.34605,389.608856,55.296616,256.86972,80.440704,156.333588,216.346527,"2021-06-22",2021-06-22
36.81805,386.55014,55.38258,256.771973,80.363922,155.38768,212.106323,"2021-06-23",2021-06-23
36.950047,389.784668,55.802868,255.549881,80.402313,156.094711,227.611313,"2021-06-24",2021-06-24
36.752056,395.726257,56.691204,257.123871,80.699852,156.897324,224.924545,"2021-06-25",2021-06-25
36.884052,392.315674,57.378952,254.542862,80.738243,156.715775,222.970566,"2021-06-28",2021-06-28
36.865192,389.032227,57.484024,255.238724,80.13356,156.725327,224.094101,"2021-06-29",2021-06-29
36.921764,391.31897,57.216568,254.542877,80.085587,157.403717,224.240662,"2021-06-30",2021-06-30
37.298904,395.667633,57.608204,257.453613,78.914619,158.569382,225.813614,"2021-07-01",2021-07-01
37.459183,400.035736,58.0667,260.119232,79.116188,161.454895,228.578537,"2021-07-02",2021-07-02
37.044331,400.915283,57.216568,259.570435,77.916435,160.489868,230.004944,"2021-07-06",2021-07-06
37.100906,402.283356,57.08284,260.040802,78.070007,161.865753,230.395752,"2021-07-07",2021-07-07
37.006622,400.612366,56.60524,258.668823,76.995026,161.55043,231.665848,"2021-07-08",2021-07-08
37.34605,402.723145,56.958664,259.148987,78.050804,162.190598,229.584839,"2021-07-09",2021-07-09
37.487476,406.563629,57.789692,259.629272,78.530708,161.932632,230.581375,"2021-07-12",2021-07-12
37.383766,409.006683,57.894764,256.375519,78.377144,161.731964,229.887711,"2021-07-13",2021-07-13
37.666615,405.293213,57.121052,256.140381,79.106567,162.830765,230.913544,"2021-07-14",2021-07-14
37.798611,410.482239,54.408276,251.916382,78.770645,160.872055,226.145798,"2021-07-15",2021-07-15
38.043747,410.140228,54.245892,252.445618,78.434723,160.61409,227.113022,"2021-07-16",2021-07-16
37.855183,399.742645,53.94978,243.929169,77.426926,159.44841,228.754379,"2021-07-19",2021-07-19
38.703735,403.563538,54.962296,250.083755,78.511497,160.948486,229.614151,"2021-07-20",2021-07-20
38.675457,405.195496,55.181992,253.51384,79.720856,161.9422,231.831924,"2021-07-21",2021-07-21
39.099739,406.299713,55.363476,253.925461,79.788445,162.410339,233.004318,"2021-07-22",2021-07-22
39.297733,408.185791,55.621384,257.424164,80.406433,164.139755,238.534119,"2021-07-23",2021-07-23
39.420311,404.120575,54.245892,258.266968,80.020203,164.216171,237.615799,"2021-07-26",2021-07-26
39.693729,405.64505,54.885872,262.990753,80.76371,164.971024,237.977264,"2021-07-27",2021-07-27
40.966568,399.850128,54.264999,263.314117,80.435417,164.512375,240.839844,"2021-07-28",2021-07-28
40.70969,402.693817,55.057812,263.804108,80.203667,164.512375,239.686996,"2021-07-29",2021-07-29
40.728725,402.830627,54.675732,265.528961,79.527733,164.531494,237.899094,"2021-07-30",2021-07-30
41.822807,406.104309,54.809464,264.676422,79.576019,164.598389,240.92778,"2021-08-02",2021-08-02
43.45919,412.290131,55.076912,262.657593,81.111336,166.623962,250.101807,"2021-08-03",2021-08-03
42.993011,411.938354,54.742596,257.335968,78.745583,165.639847,256.432709,"2021-08-04",2021-08-04
42.869335,401.824127,55.79332,259.227448,77.297165,165.955154,258.11319,"2021-08-05",2021-08-05
42.878845,405.664581,53.911568,257.316315,78.455902,165.400986,257.380402,"2021-08-06",2021-08-06
43.744606,401.511322,53.835159,252.406403,78.842155,165.974274,261.014862,"2021-08-09",2021-08-09
45.84716,402.400635,53.882915,248.447083,80.377472,166.031601,263.252197,"2021-08-10",2021-08-10
44.058559,398.452667,54.073956,252.377029,82.028664,166.060272,258.025269,"2021-08-11",2021-08-11
44.943352,396.713196,55.325665,255.689529,82.212128,167.397903,258.240906,"2021-08-12",2021-08-12
46.123066,400.338715,56.307777,257.894562,81.458961,168.401138,258.966217,"2021-08-13",2021-08-13
46.532158,407.70697,56.567749,259.756622,82.453529,169.920334,264.582489,"2021-08-16",2021-08-16
47.96875,412.172882,57.145458,262.236115,83.496391,171.477753,267.297455,"2021-08-17",2021-08-17
46.912712,407.814423,57.232121,258.31601,81.68103,169.299271,263.190643,"2021-08-18",2021-08-18
46.427505,418.143768,56.991405,259.041229,81.333427,170.617844,265.033386,"2021-08-19",2021-08-19
46.351398,419.922241,57.183975,259.981995,81.932106,171.449081,265.533234,"2021-08-20",2021-08-20
47.502567,415.671295,56.615894,259.981995,81.690697,170.709,262.504517,"2021-08-23",2021-08-23
46.027927,413.765747,56.346294,265.685791,80.927872,168.575256,257.554749,"2021-08-24",2021-08-24
45.200222,410.179321,56.404068,266.068024,80.696129,167.460327,258.632904,"2021-08-25",2021-08-25
45.076542,407.355194,56.577377,265.734772,80.17469,166.566452,256.133545,"2021-08-26",2021-08-26
44.334461,409.22168,56.452206,267.959503,80.831314,166.210831,254.594727,"2021-08-27",2021-08-27
44.486683,408.772095,56.432949,268.606293,81.690697,166.912476,257.103912,"2021-08-30",2021-08-30
43.830231,406.788391,56.115208,271.56601,83.419151,166.403076,253.163712,"2021-08-31",2021-08-31
43.801693,407.84375,56.538868,271.144562,82.762535,166.98938,252.291351,"2021-09-01",2021-09-01
44.562798,414.058929,57.376549,272.134369,83.969543,168.133133,254.418289,"2021-09-02",2021-09-02
44.562798,413.228271,56.644779,271.124969,84.462006,168.238846,254.379089,"2021-09-03",2021-09-03
44.477169,411.645142,56.221123,273.104675,83.602623,165.624542,249.742935,"2021-09-07",2021-09-07
44.248837,405.928406,54.950153,274.496246,83.25499,165.220856,249.782166,"2021-09-08",2021-09-08
43.792175,405.107544,54.199127,271.389587,82.472847,161.539688,235.236694,"2021-09-09",2021-09-09
43.373566,396.095367,54.170238,268.390656,80.908562,160.482422,234.746613,"2021-09-10",2021-09-10
42.41267,406.500122,53.881382,265.421173,81.603798,159.35788,233.237198,"2021-09-13",2021-09-13
42.536346,404.558441,53.881382,269.762756,81.005112,158.396729,228.463852,"2021-09-14",2021-09-14
42.593433,409.442017,54.35318,271.56601,82.598373,158.992615,229.091141,"2021-09-15",2021-09-15
42.308018,408.775208,54.497612,270.595764,82.414917,158.800415,226.454514,"2021-09-16",2021-09-16
41.756218,412.030975,53.496243,267.57724,82.569412,158.348694,225.533188,"2021-09-17",2021-09-17
42.051147,404.715332,56.327038,262.9711,81.671394,157.44519,227.042633,"2021-09-20",2021-09-20
41.784748,404.362305,56.933636,262.8927,81.043747,158.137207,225.601791,"2021-09-21",2021-09-21
41.813301,400.792725,56.558125,266.224823,80.976151,157.560516,223.768906,"2021-09-22",2021-09-22
42.04163,400.135681,57.270638,270.644775,81.941765,158.454391,227.571899,"2021-09-23",2021-09-23
41.80378,399.204041,58.108318,271.115204,81.796913,157.973816,227.081833,"2021-09-24",2021-09-24
41.451771,397.428986,56.538868,268.018311,82.791496,156.830078,221.906616,"2021-09-27",2021-09-27
40.947536,390.907745,55.489353,262.48111,82.714256,156.484039,217.201904,"2021-09-28",2021-09-28
41.413715,392.663055,57.453575,263.158997,83.805397,157.647034,225.788025,"2021-09-29",2021-09-29
40.918995,383.180145,57.82909,259.062561,81.941765,155.224945,226.464325,"2021-09-30",2021-09-30
40.842888,384.837433,57.463207,263.483124,81.178925,154.23497,225.033279,"2021-10-01",2021-10-01
40.357677,379.522369,58.29126,257.70697,80.927872,153.033524,220.38739,"2021-10-04",2021-10-04
40.262543,385.818085,57.665405,257.854279,80.76371,153.379562,226.34668,"2021-10-05",2021-10-05
39.977127,386.622253,57.636517,259.062561,80.290565,153.696732,223.327835,"2021-10-06",2021-10-06
40.662125,396.870117,58.127575,261.263,81.304451,155.071152,228.552048,"2021-10-07",2021-10-07
40.386223,400.557312,58.358662,259.023254,81.468613,154.677078,229.296967,"2021-10-08",2021-10-08
40.015182,397.15448,58.541599,254.170517,81.381706,154.023514,229.032333,"2021-10-11",2021-10-11
39.815392,395.438293,58.031292,253.620407,80.908562,151.562988,228.159988,"2021-10-12",2021-10-12
39.406303,395.74234,58.204605,251.970093,80.300224,153.014313,231.747375,"2021-10-13",2021-10-13
39.644142,412.227112,57.453575,259.190338,81.652077,153.888962,231.992386,"2021-10-14",2021-10-14
39.472897,419.787933,57.983147,261.616699,82.888054,155.032715,233.158783,"2021-10-15",2021-10-15
39.311161,416.404663,57.087692,257.422058,81.574837,153.89856,234.236938,"2021-10-18",2021-10-18
40.043724,416.169342,57.935005,266.076477,81.970726,157.502853,237.500839,"2021-10-19",2021-10-19
40.719204,426.672119,58.377918,268.925293,83.573639,157.416367,238.882858,"2021-10-20",2021-10-20
40.776291,433.722992,58.946007,271.557922,84.360329,157.051117,236.383469,"2021-10-21",2021-10-21
41.061707,440.46991,59.494827,270.860474,85.001343,157.358688,238.912277,"2021-10-22",2021-10-22
41.052193,440.793488,59.475571,268.227783,85.156731,157.704697,240.186478,"2021-10-25",2021-10-25
41.442265,445.843872,59.947372,268.355499,85.77832,159.309814,243.509201,"2021-10-26",2021-10-26
